258.0,520.0,242.0,586.0,1071.0,855.0,748.0,161.0,1954.0,490.0,157.0,490.0,1643.0,383.0,647.0,239.0,1559.0,162.0,281.0,415.0,415.0,489.0,647.0,152.0,283.0,520.0,396.0,739.0,399.0,807.0,259.0,1267.0,201.0,1342.0,163.0,247.0,939.0,3870.0,505.0,2809.0,900.0,346.0,288.0,288.0,179.0,179.0,915.0,5109.0,1288.0,1527.0,458.0,497.0,183.0,2370.0,165.0,1893.0,790.0,434.0,214.0,473.0,1685.0,922.0,942.0,493.0,329.0,1296.0,517.0,293.0,202.0,633.0,514.0,285.0,460.0,359.0,878.0,851.0,738.0,522.0,365.0,1004.0,700.0,1289.0,338.0,443.0,1139.0,891.0,401.0,335.0,1636.0,956.0,216.0,300.0,208.0,309.0,703.0,1476.0,278.0,1180.0,1274.0,2335.0,385.0,483.0,308.0,1878.0,457.0,4120.0,384.0,2361.0,591.0,193.0,1272.0,1094.0,631.0,495.0,438.0,154.0,215.0,420.0,265.0,261.0,1609.0,262.0,461.0,342.0,254.0,1164.0,1085.0,1574.0,517.0,164.0,952.0,1078.0,1580.0,511.0,172.0,235.0,191.0,154.0,944.0,544.0,3617.0,494.0,785.0,1832.0,1394.0,340.0,1358.0,210.0,1023.0,1906.0,308.0,638.0,909.0,870.0,378.0,508.0,859.0,785.0,1989.0,821.0,460.0,265.0,1140.0,246.0,1144.0,1324.0,888.0,513.0,2578.0,402.0,1121.0,270.0,1783.0,735.0,1081.0,255.0,774.0,1444.0,349.0,3856.0,263.0,547.0,380.0,750.0,535.0,1061.0,402.0,378.0,430.0,316.0,532.0,355.0,1350.0,332.0,164.0,697.0,2762.0,683.0,154.0,478.0,578.0,987.0,182.0,262.0,369.0,2138.0,647.0,572.0,875.0,801.0,644.0,740.0,360.0,167.0,385.0,394.0,2976.0,421.0,616.0,405.0,1001.0,1544.0,1260.0,283.0,1578.0,426.0,170.0,1952.0,1938.0,257.0,362.0,429.0,818.0,179.0,380.0,370.0,302.0,304.0,723.0,890.0,492.0,2030.0,163.0,286.0,794.0,707.0,1063.0,289.0,427.0,645.0,211.0,2520.0,151.0,237.0,289.0,153.0,194.0,1444.0,1652.0,719.0,2471.0,807.0,451.0,870.0,921.0,361.0,358.0,1750.0,783.0,262.0,1035.0,485.0,239.0,905.0,509.0,509.0,407.0,240.0,1016.0,301.0,399.0,991.0,477.0,612.0,218.0,389.0,1510.0,728.0,2177.0,615.0,358.0,377.0,1014.0,4012.0,722.0,469.0,980.0,455.0,1843.0,307.0,731.0,1011.0,1221.0,1138.0,908.0,1429.0,330.0,2114.0,431.0,554.0,1375.0,418.0,1682.0,370.0,295.0,165.0,258.0,1349.0,1070.0,209.0,266.0,795.0,264.0,598.0,471.0,540.0,289.0,282.0,207.0,292.0,0.0,0.0
155.0,310.0,954.0,867.0,691.0,451.0,544.0,460.0,1001.0,156.0,1229.0,405.0,430.0,1142.0,165.0,158.0,430.0,635.0,253.0,501.0,338.0,310.0,282.0,296.0,908.0,493.0,227.0,1251.0,1084.0,724.0,491.0,251.0,649.0,642.0,787.0,2010.0,198.0,1048.0,260.0,214.0,323.0,477.0,1077.0,1191.0,606.0,1091.0,456.0,1751.0,1187.0,1944.0,1443.0,190.0,483.0,682.0,1342.0,526.0,698.0,471.0,2328.0,318.0,551.0,229.0,896.0,483.0,519.0,241.0,1215.0,208.0,328.0,1121.0,694.0,444.0,625.0,1035.0,545.0,427.0,362.0,2049.0,786.0,212.0,364.0,774.0,354.0,914.0,742.0,378.0,1361.0,820.0,694.0,388.0,888.0,1151.0,668.0,365.0,2545.0,182.0,187.0,706.0,232.0,1443.0,1721.0,176.0,672.0,798.0,207.0,421.0,274.0,162.0,1110.0,410.0,1224.0,507.0,487.0,413.0,597.0,1025.0,211.0,195.0,1407.0,163.0,168.0,935.0,761.0,1380.0,207.0,522.0,456.0,274.0,366.0,419.0,201.0,1407.0,989.0,396.0,409.0,159.0,1317.0,713.0,1556.0,1198.0,443.0,1380.0,690.0,764.0,400.0,351.0,311.0,637.0,744.0,389.0,337.0,399.0,191.0,277.0,879.0,1078.0,1709.0,317.0,921.0,811.0,974.0,581.0,222.0,1730.0,905.0,257.0,288.0,795.0,616.0,1403.0,1694.0,2515.0,827.0,1083.0,1222.0,539.0,597.0,608.0,347.0,343.0,505.0,317.0,374.0,533.0,381.0,304.0,780.0,156.0,525.0,169.0,1962.0,268.0,1235.0,1560.0,550.0,586.0,1307.0,1184.0,190.0,380.0,150.0,383.0,1153.0,447.0,597.0,199.0,339.0,612.0,708.0,191.0,299.0,150.0,757.0,419.0,648.0,169.0,1897.0,166.0,782.0,1332.0,793.0,486.0,176.0,763.0,669.0,1203.0,183.0,624.0,418.0,1066.0,178.0,663.0,150.0,646.0,281.0,239.0,637.0,423.0,397.0,200.0,220.0,256.0,1625.0,771.0,1074.0,540.0,251.0,553.0,216.0,184.0,1800.0,548.0,1274.0,719.0,964.0,336.0,752.0,969.0,723.0,203.0,632.0,262.0,709.0,855.0,1056.0,752.0,526.0,433.0,161.0,465.0,2522.0,400.0,618.0,580.0,281.0,195.0,375.0,150.0,283.0,777.0,255.0,159.0,255.0,416.0,243.0,280.0,1187.0,511.0,623.0,774.0,762.0,733.0,289.0,782.0,421.0,1241.0,267.0,762.0,724.0,1077.0,643.0,588.0,333.0,320.0,411.0,426.0,153.0,500.0,240.0,1072.0,358.0,312.0,153.0,505.0,884.0,244.0,309.0,1198.0,1164.0,851.0,737.0,400.0,279.0,957.0,484.0,560.0,750.0,228.0,251.0,166.0,268.0,226.0
292.0,1020.0,743.0,932.0,799.0,619.0,890.0,345.0,1322.0,913.0,426.0,556.0,1460.0,166.0,207.0,463.0,387.0,836.0,296.0,264.0,204.0,475.0,264.0,583.0,210.0,169.0,153.0,1206.0,939.0,305.0,701.0,720.0,664.0,1025.0,1216.0,198.0,157.0,236.0,160.0,330.0,687.0,1445.0,302.0,492.0,1194.0,1499.0,1252.0,1014.0,1328.0,1227.0,206.0,709.0,519.0,550.0,1256.0,173.0,532.0,1037.0,833.0,247.0,2114.0,610.0,368.0,1199.0,450.0,205.0,334.0,765.0,164.0,803.0,566.0,420.0,547.0,504.0,323.0,274.0,1032.0,633.0,303.0,723.0,576.0,813.0,1195.0,1075.0,803.0,369.0,724.0,1073.0,804.0,316.0,165.0,1224.0,885.0,896.0,532.0,185.0,194.0,558.0,620.0,1426.0,1370.0,415.0,815.0,402.0,205.0,1020.0,415.0,1110.0,404.0,199.0,395.0,570.0,194.0,715.0,839.0,179.0,1289.0,2004.0,432.0,1032.0,365.0,283.0,327.0,432.0,203.0,489.0,1851.0,417.0,158.0,1230.0,283.0,560.0,3207.0,1318.0,462.0,631.0,719.0,727.0,1035.0,632.0,696.0,1216.0,436.0,312.0,193.0,163.0,1682.0,664.0,935.0,177.0,203.0,599.0,628.0,622.0,554.0,284.0,1757.0,233.0,173.0,470.0,660.0,257.0,263.0,1531.0,653.0,566.0,1114.0,827.0,1869.0,716.0,296.0,315.0,470.0,159.0,381.0,299.0,642.0,854.0,301.0,793.0,525.0,1558.0,160.0,1288.0,327.0,382.0,1246.0,974.0,400.0,754.0,1273.0,187.0,388.0,690.0,286.0,279.0,1498.0,198.0,712.0,659.0,165.0,1883.0,217.0,181.0,222.0,728.0,332.0,929.0,1452.0,669.0,179.0,190.0,489.0,641.0,842.0,614.0,157.0,165.0,273.0,154.0,713.0,403.0,624.0,240.0,232.0,1437.0,223.0,336.0,925.0,183.0,231.0,481.0,176.0,1511.0,200.0,460.0,1573.0,1251.0,864.0,602.0,577.0,194.0,194.0,263.0,583.0,572.0,291.0,593.0,1167.0,776.0,691.0,381.0,638.0,680.0,2502.0,443.0,1057.0,349.0,285.0,273.0,301.0,246.0,234.0,169.0,610.0,424.0,473.0,667.0,271.0,668.0,850.0,795.0,762.0,1116.0,375.0,1024.0,806.0,303.0,2231.0,294.0,293.0,507.0,310.0,1304.0,976.0,541.0,580.0,151.0,326.0,227.0,271.0,684.0,246.0,304.0,1320.0,1135.0,550.0,805.0,775.0,683.0,241.0,521.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491.0,392.0,693.0,198.0,198.0,1107.0,961.0,1208.0,552.0,960.0,1113.0,847.0,1002.0,531.0,277.0,388.0,577.0,484.0,645.0,879.0,174.0,332.0,228.0,3115.0,1622.0,689.0,645.0,1026.0,1086.0,234.0,1074.0,154.0,214.0,201.0,1601.0,296.0,629.0,1095.0,887.0,1822.0,1030.0,1171.0,265.0,2009.0,1465.0,710.0,597.0,493.0,860.0,203.0,2144.0,477.0,431.0,325.0,466.0,203.0,318.0,581.0,2167.0,895.0,457.0,239.0,283.0,316.0,325.0,1241.0,1047.0,1377.0,698.0,1452.0,390.0,887.0,616.0,176.0,181.0,2388.0,655.0,179.0,187.0,850.0,1362.0,1979.0,382.0,201.0,457.0,690.0,386.0,294.0,1105.0,1156.0,427.0,456.0,436.0,868.0,519.0,615.0,420.0,1139.0,337.0,498.0,397.0,297.0,1031.0,185.0,270.0,666.0,1122.0,1579.0,2243.0,544.0,643.0,660.0,924.0,510.0,643.0,205.0,726.0,704.0,1089.0,420.0,942.0,1088.0,294.0,614.0,1018.0,168.0,205.0,294.0,1896.0,553.0,1821.0,2073.0,477.0,233.0,1125.0,258.0,240.0,633.0,1687.0,275.0,576.0,766.0,840.0,979.0,676.0,586.0,199.0,293.0,315.0,329.0,733.0,480.0,1304.0,757.0,587.0,1519.0,156.0,358.0,249.0,1273.0,732.0,271.0,1177.0,1469.0,466.0,638.0,849.0,380.0,198.0,377.0,1811.0,170.0,245.0,922.0,796.0,541.0,754.0,616.0,165.0,1618.0,1452.0,155.0,540.0,1235.0,328.0,538.0,1017.0,381.0,232.0,216.0,904.0,182.0,1413.0,213.0,1057.0,366.0,423.0,964.0,1476.0,1316.0,783.0,182.0,681.0,300.0,539.0,588.0,255.0,488.0,602.0,407.0,888.0,726.0,2657.0,922.0,687.0,157.0,275.0,1277.0,484.0,287.0,267.0,249.0,216.0,159.0,555.0,666.0,753.0,745.0,795.0,401.0,1120.0,785.0,983.0,2426.0,1374.0,1098.0,1142.0,1622.0,150.0,872.0,1136.0,653.0,300.0,175.0,1007.0,1140.0,296.0,470.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1151.0,224.0,609.0,864.0,833.0,1155.0,290.0,1792.0,1035.0,956.0,1194.0,1542.0,928.0,350.0,414.0,334.0,635.0,919.0,355.0,473.0,1229.0,1280.0,1023.0,735.0,1082.0,220.0,213.0,4355.0,339.0,336.0,1135.0,706.0,984.0,1831.0,562.0,221.0,1182.0,543.0,1503.0,492.0,431.0,1668.0,235.0,1772.0,382.0,278.0,461.0,186.0,341.0,444.0,587.0,430.0,403.0,1024.0,311.0,685.0,1155.0,288.0,1185.0,330.0,1045.0,1681.0,482.0,963.0,733.0,3253.0,167.0,961.0,187.0,668.0,203.0,701.0,789.0,705.0,443.0,457.0,184.0,1690.0,250.0,418.0,1103.0,1102.0,1121.0,642.0,204.0,558.0,938.0,280.0,358.0,202.0,393.0,1649.0,1035.0,1105.0,1042.0,1413.0,1011.0,555.0,921.0,1267.0,1861.0,727.0,1230.0,635.0,733.0,319.0,2209.0,960.0,167.0,507.0,842.0,1287.0,1030.0,229.0,533.0,1303.0,2470.0,357.0,2453.0,1603.0,323.0,562.0,270.0,934.0,838.0,652.0,324.0,614.0,1915.0,1903.0,2402.0,760.0,1307.0,359.0,1085.0,431.0,743.0,286.0,993.0,513.0,1604.0,789.0,1938.0,1195.0,983.0,163.0,1347.0,239.0,606.0,1053.0,162.0,1476.0,220.0,928.0,171.0,225.0,193.0,2967.0,652.0,477.0,1552.0,740.0,939.0,1051.0,990.0,937.0,476.0,447.0,269.0,1577.0,1441.0,875.0,166.0,1013.0,309.0,157.0,218.0,537.0,278.0,260.0,707.0,1461.0,1984.0,1092.0,369.0,1168.0,822.0,943.0,1324.0,1211.0,1139.0,229.0,919.0,556.0,731.0,297.0,650.0,897.0,162.0,301.0,591.0,634.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1515.0,487.0,695.0,1201.0,328.0,1918.0,970.0,2751.0,990.0,1016.0,990.0,3298.0,1880.0,909.0,152.0,1253.0,1223.0,208.0,223.0,2357.0,4204.0,1355.0,1389.0,977.0,1132.0,527.0,233.0,1526.0,1532.0,533.0,353.0,154.0,259.0,503.0,186.0,2079.0,166.0,427.0,452.0,1105.0,1677.0,272.0,1120.0,273.0,291.0,293.0,1170.0,632.0,1264.0,637.0,991.0,1821.0,675.0,1286.0,169.0,767.0,205.0,2103.0,817.0,775.0,419.0,240.0,674.0,1078.0,1039.0,1203.0,197.0,523.0,1156.0,1263.0,1375.0,196.0,365.0,282.0,1452.0,548.0,1019.0,223.0,999.0,169.0,810.0,881.0,989.0,1884.0,863.0,641.0,1072.0,1117.0,961.0,297.0,613.0,171.0,752.0,922.0,611.0,897.0,1160.0,1344.0,1777.0,748.0,1108.0,1954.0,435.0,178.0,1236.0,559.0,234.0,750.0,238.0,806.0,336.0,641.0,1581.0,1549.0,2033.0,187.0,1108.0,157.0,1237.0,3027.0,748.0,1215.0,432.0,1020.0,844.0,549.0,1845.0,1197.0,1302.0,440.0,171.0,517.0,164.0,959.0,2391.0,173.0,234.0,601.0,502.0,2453.0,1215.0,1052.0,955.0,2095.0,452.0,1033.0,1105.0,169.0,1477.0,982.0,310.0,213.0,572.0,321.0,263.0,1453.0,1807.0,1311.0,717.0,422.0,1061.0,794.0,1180.0,1289.0,1278.0,209.0,1126.0,603.0,921.0,238.0,290.0,414.0,913.0,669.0,174.0,256.0,1083.0,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441.0,1581.0,2689.0,309.0,312.0,640.0,432.0,1749.0,693.0,914.0,241.0,1202.0,211.0,684.0,838.0,1122.0,1923.0,972.0,3555.0,701.0,673.0,1217.0,1185.0,165.0,371.0,1615.0,5250.0,2158.0,1139.0,394.0,418.0,747.0,430.0,1093.0,316.0,184.0,157.0,1446.0,1170.0,228.0,800.0,1409.0,199.0,229.0,2318.0,877.0,157.0,870.0,768.0,347.0,738.0,513.0,1417.0,166.0,840.0,556.0,601.0,574.0,1216.0,344.0,556.0,817.0,716.0,159.0,308.0,1422.0,868.0,772.0,197.0,234.0,716.0,430.0,1405.0,918.0,1482.0,699.0,1116.0,714.0,154.0,793.0,575.0,1654.0,1166.0,228.0,1259.0,463.0,569.0,557.0,666.0,1567.0,659.0,1212.0,909.0,986.0,793.0,476.0,1451.0,925.0,441.0,174.0,391.0,4537.0,627.0,637.0,1099.0,290.0,990.0,1374.0,488.0,1331.0,791.0,159.0,907.0,1631.0,816.0,594.0,848.0,375.0,547.0,1311.0,869.0,224.0,319.0,432.0,708.0,1235.0,158.0,1623.0,1282.0,1230.0,780.0,356.0,823.0,771.0,3434.0,925.0,393.0,1556.0,988.0,694.0,192.0,918.0,171.0,199.0,1402.0,915.0,809.0,756.0,619.0,912.0,224.0,1173.0,1104.0,821.0,177.0,211.0,797.0,159.0,654.0,1408.0,181.0,604.0,777.0,170.0,259.0,618.0,749.0,2250.0,1860.0,362.0,715.0,695.0,404.0,1090.0,1469.0,322.0,355.0,957.0,565.0,193.0,182.0,150.0,203.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1535.0,613.0,362.0,280.0,1088.0,1489.0,2619.0,1239.0,888.0,5601.0,6457.0,185.0,6032.0,3153.0,607.0,1660.0,2161.0,643.0,257.0,178.0,457.0,152.0,1960.0,170.0,400.0,1991.0,1160.0,262.0,1276.0,363.0,169.0,827.0,3536.0,161.0,3347.0,230.0,1356.0,1304.0,740.0,410.0,1858.0,248.0,1144.0,390.0,1095.0,1843.0,1813.0,592.0,1123.0,2139.0,166.0,331.0,1456.0,166.0,1057.0,211.0,884.0,1590.0,811.0,1851.0,1752.0,1121.0,328.0,627.0,948.0,158.0,756.0,1220.0,1652.0,940.0,1407.0,229.0,205.0,1184.0,761.0,220.0,2120.0,1302.0,568.0,625.0,230.0,162.0,1035.0,1846.0,2025.0,1979.0,215.0,3265.0,423.0,159.0,1238.0,1959.0,286.0,1015.0,1793.0,1361.0,323.0,1964.0,172.0,554.0,3056.0,885.0,5320.0,1808.0,177.0,1178.0,1003.0,1075.0,152.0,470.0,1945.0,984.0,275.0,2140.0,1917.0,175.0,1065.0,1299.0,1145.0,1047.0,1919.0,540.0,222.0,1547.0,236.0,1218.0,308.0,448.0,382.0,167.0,1099.0,261.0,575.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266.0,356.0,608.0,469.0,321.0,972.0,2564.0,1161.0,1588.0,965.0,5647.0,199.0,1278.0,2244.0,1721.0,5560.0,7470.0,598.0,448.0,166.0,654.0,478.0,250.0,151.0,1967.0,233.0,171.0,1163.0,1332.0,1849.0,400.0,433.0,173.0,3089.0,859.0,3109.0,194.0,161.0,1430.0,825.0,1808.0,1309.0,451.0,2787.0,224.0,1244.0,2486.0,2141.0,561.0,1203.0,1686.0,279.0,167.0,960.0,2144.0,150.0,206.0,896.0,935.0,2668.0,3684.0,1759.0,681.0,162.0,1540.0,1516.0,1047.0,201.0,178.0,2047.0,227.0,715.0,1245.0,235.0,609.0,163.0,1119.0,1746.0,2061.0,1232.0,215.0,9386.0,3149.0,2553.0,349.0,322.0,1962.0,2968.0,590.0,1941.0,1230.0,3064.0,1766.0,979.0,1999.0,1089.0,1224.0,297.0,217.0,2173.0,1123.0,170.0,2661.0,3097.0,1320.0,1029.0,578.0,745.0,160.0,168.0,686.0,1298.0,253.0,601.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2738.0,2934.0,556.0,203.0,210.0,1563.0,1007.0,204.0,570.0,9132.0,9196.0,2099.0,1024.0,648.0,747.0,260.0,475.0,165.0,3713.0,2174.0,213.0,1847.0,1230.0,344.0,902.0,155.0,2699.0,3052.0,3439.0,155.0,2135.0,1163.0,502.0,8144.0,2632.0,2086.0,2883.0,1137.0,542.0,304.0,162.0,1010.0,1443.0,922.0,198.0,889.0,2610.0,650.0,1426.0,1433.0,3035.0,2480.0,1100.0,177.0,217.0,734.0,1356.0,240.0,539.0,232.0,1784.0,1198.0,231.0,170.0,1070.0,1848.0,9909.0,176.0,4184.0,1288.0,1752.0,1973.0,186.0,593.0,1794.0,282.0,2825.0,972.0,1096.0,169.0,250.0,1018.0,2733.0,1175.0,181.0,249.0,2039.0,166.0,2256.0,1364.0,1752.0,2751.0,904.0,583.0,205.0,720.0,161.0,363.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
