Tag number,Cluster size,Cluster volume,Cluster Centre x,Cluster Centre y,Event,Clusters in event,Timestep,Exp ID,Well ID
379.0,1.0,0.000289515016143244,14.0,64.0,Move,,01d00h00m,VID289,B2
381.0,2.0,0.0008188721246808825,16.0,352.0,Move,,01d00h00m,VID289,B2
4.0,3.0,0.0015043641525426669,18.0,422.0,Coagulation,"[5.0, 4.0]",01d00h00m,VID289,B2
727.0,4.0,0.002316120129145952,13.0,505.0,Splitting,[560.0],01d00h00m,VID289,B2
728.0,5.0,0.003236876283016213,4.0,779.0,Splitting,[688.0],01d00h00m,VID289,B2
729.0,10.0,0.009155268678330684,21.0,765.0,Splitting,[13.0],01d00h00m,VID289,B2
631.0,11.0,0.010562339476929096,27.0,868.0,Move,,01d00h00m,VID289,B2
8.0,14.0,0.015165723982280842,45.0,677.0,Move,,01d00h00m,VID289,B2
730.0,15.0,0.01681930253999633,36.0,590.0,Splitting,[32.0],01d00h00m,VID289,B2
686.0,17.0,0.02029291685993695,44.0,491.0,Move,,01d00h00m,VID289,B2
395.0,18.0,0.022109547366383823,73.0,241.0,Coagulation,"[635.0, 395.0]",01d00h00m,VID289,B2
386.0,20.0,0.025895010264129704,55.0,921.0,Move,,01d00h00m,VID289,B2
731.0,21.0,0.027861214002358324,59.0,70.0,Appearance type 3,,01d00h00m,VID289,B2
20.0,22.0,0.02987480747732374,73.0,381.0,Move,,01d00h00m,VID289,B2
732.0,24.0,0.03403987499637995,65.0,503.0,Appearance type 2,,01d00h00m,VID289,B2
27.0,30.0,0.04757217152343812,71.0,422.0,Move,,01d00h00m,VID289,B2
32.0,31.0,0.04997049307098188,79.0,612.0,Possible Coagulation,"[632.0, 32.0]",01d00h00m,VID289,B2
22.0,32.0,0.05240781597957648,83.0,553.0,Move,,01d00h00m,VID289,B2
691.0,35.0,0.05994778768680816,85.0,3.0,Move,,01d00h00m,VID289,B2
503.0,41.0,0.07600582529567029,91.0,664.0,Move large,[503.0],01d00h00m,VID289,B2
735.0,42.0,0.07880341341262866,87.0,488.0,Splitting,[642.0],01d00h00m,VID289,B2
43.0,45.0,0.08739565964143772,99.0,949.0,Move,,01d00h00m,VID289,B2
34.0,46.0,0.09032497322945274,105.0,273.0,Move large,[34.0],01d00h00m,VID289,B2
48.0,48.0,0.09627930576273068,114.0,821.0,Move,,01d00h00m,VID289,B2
41.0,50.0,0.10235901558511033,112.0,89.0,Move,,01d00h00m,VID289,B2
42.0,53.0,0.11170816000234089,126.0,761.0,Move,,01d00h00m,VID289,B2
50.0,60.0,0.13455442031997064,125.0,870.0,Move,,01d00h00m,VID289,B2
52.0,64.0,0.14823168826534092,143.0,161.0,Move,,01d00h00m,VID289,B2
506.0,65.0,0.15171940433972708,146.0,669.0,Move,,01d00h00m,VID289,B2
40.0,70.0,0.1695579487618939,143.0,315.0,Move,,01d00h00m,VID289,B2
63.0,72.0,0.17687637893107058,166.0,375.0,Move,,01d00h00m,VID289,B2
401.0,74.0,0.18429717305323878,154.0,270.0,Move,,01d00h00m,VID289,B2
57.0,76.0,0.19181893809690403,145.0,464.0,Move,,01d00h00m,VID289,B2
56.0,77.0,0.19561726463296106,157.0,43.0,Move large,[56.0],01d00h00m,VID289,B2
64.0,82.0,0.214976937904994,154.0,914.0,Move,,01d00h00m,VID289,B2
507.0,86.0,0.23089725552495632,158.0,794.0,Move,,01d00h00m,VID289,B2
694.0,88.0,0.23899845981858991,161.0,959.0,Move,,01d00h00m,VID289,B2
61.0,96.0,0.2723189999710396,167.0,740.0,Move,,01d00h00m,VID289,B2
53.0,97.0,0.2765850458715127,179.0,637.0,Move,,01d00h00m,VID289,B2
73.0,109.0,0.3294661803139742,188.0,586.0,Move large,[73.0],01d00h00m,VID289,B2
71.0,112.0,0.3431611606231755,188.0,463.0,Move,,01d00h00m,VID289,B2
739.0,119.0,0.3758300797125204,192.0,780.0,Splitting,[93.0],01d00h00m,VID289,B2
70.0,122.0,0.39013134053026927,200.0,526.0,Move,,01d00h00m,VID289,B2
75.0,125.0,0.40460953537702665,216.0,233.0,Coagulation,"[645.0, 75.0, 94.0]",01d00h00m,VID289,B2
79.0,127.0,0.41435890377798457,209.0,938.0,Move,,01d00h00m,VID289,B2
85.0,131.0,0.43408825706619,214.0,805.0,Move,,01d00h00m,VID289,B2
89.0,132.0,0.43906820689996007,218.0,123.0,Move,,01d00h00m,VID289,B2
511.0,134.0,0.44908473344290484,216.0,9.0,Move,,01d00h00m,VID289,B2
83.0,139.0,0.4744531063273224,216.0,326.0,Move,,01d00h00m,VID289,B2
88.0,141.0,0.48472984808370495,228.0,488.0,Move,,01d00h00m,VID289,B2
96.0,143.0,0.49507973544802947,219.0,590.0,Move,,01d00h00m,VID289,B2
575.0,153.0,0.5479087552182975,227.0,386.0,Move,,01d00h00m,VID289,B2
78.0,163.0,0.6024936868965405,252.0,743.0,Move,,01d00h00m,VID289,B2
102.0,164.0,0.6080466023653623,250.0,888.0,Move,,01d00h00m,VID289,B2
86.0,168.0,0.6304273073010292,253.0,67.0,Move,,01d00h00m,VID289,B2
81.0,169.0,0.636064490466707,254.0,559.0,Move,,01d00h00m,VID289,B2
114.0,170.0,0.6417183764583291,253.0,613.0,Move,,01d00h00m,VID289,B2
103.0,171.0,0.6473889160770508,268.0,16.0,Move,,01d00h00m,VID289,B2
418.0,172.0,0.6530760605562385,260.0,968.0,Move,,01d00h00m,VID289,B2
106.0,173.0,0.6587797615551737,253.0,338.0,Move,,01d00h00m,VID289,B2
104.0,175.0,0.6702366418421394,259.0,394.0,Move,,01d00h00m,VID289,B2
111.0,179.0,0.6933469995212028,265.0,453.0,Move,,01d00h00m,VID289,B2
115.0,181.0,0.704999739154436,265.0,301.0,Move,,01d00h00m,VID289,B2
108.0,192.0,0.7702344461018454,287.0,185.0,Move,,01d00h00m,VID289,B2
117.0,194.0,0.782300646042156,284.0,709.0,Move,,01d00h00m,VID289,B2
116.0,199.0,0.8127382670814085,286.0,120.0,Move,,01d00h00m,VID289,B2
139.0,204.0,0.8435607128443652,287.0,490.0,Move,,01d00h00m,VID289,B2
515.0,206.0,0.8559963731034839,292.0,588.0,Move,,01d00h00m,VID289,B2
109.0,213.0,0.8999958340532646,301.0,652.0,Move large,[109.0],01d00h00m,VID289,B2
120.0,215.0,0.9127015411759491,306.0,774.0,Move,,01d00h00m,VID289,B2
701.0,217.0,0.9254664828996605,299.0,535.0,Move,,01d00h00m,VID289,B2
129.0,218.0,0.9318710810865638,298.0,943.0,Move,,01d00h00m,VID289,B2
119.0,219.0,0.9382903856161563,302.0,65.0,Move large,[119.0],01d00h00m,VID289,B2
128.0,232.0,1.0230646325909878,321.0,251.0,Move,,01d00h00m,VID289,B2
659.0,242.0,1.0899187979502543,316.0,501.0,Move large,[659.0],01d00h00m,VID289,B2
162.0,246.0,1.1170529367210877,323.0,105.0,Move,,01d00h00m,VID289,B2
130.0,248.0,1.1307031843112534,332.0,168.0,Move,,01d00h00m,VID289,B2
136.0,250.0,1.1444085847913348,327.0,44.0,Move,,01d00h00m,VID289,B2
658.0,251.0,1.1512818981808104,333.0,822.0,Move large,[658.0],01d00h00m,VID289,B2
133.0,260.0,1.2137552347178167,345.0,368.0,Move large,[133.0],01d00h00m,VID289,B2
145.0,261.0,1.2207643975640432,332.0,857.0,Move,,01d00h00m,VID289,B2
122.0,262.0,1.2277870008198088,344.0,553.0,Move,,01d00h00m,VID289,B2
135.0,264.0,1.2418724260095197,357.0,918.0,Coagulation,"[135.0, 706.0]",01d00h00m,VID289,B2
148.0,272.0,1.2987466790359647,350.0,218.0,Move,,01d00h00m,VID289,B2
745.0,276.0,1.3275005726562574,353.0,514.0,Move large,[659.0],01d00h00m,VID289,B2
