Tag number,Cluster size,Cluster volume,Cluster Centre x,Cluster Centre y,Event,Clusters in event,Timestep,Exp ID,Well ID
993.0,59.0,0.13120461507637457,223.0,484.0,Move,,05d00h00m,VID289,B2
83.0,60.0,0.13455442031997064,224.0,333.0,Move,,05d00h00m,VID289,B2
114.0,67.0,0.15877543017241558,251.0,610.0,Move,,05d00h00m,VID289,B2
150.0,119.0,0.3758300797125204,390.0,661.0,Move,,05d00h00m,VID289,B2
995.0,123.0,0.3949378532499142,400.0,154.0,Move,,05d00h00m,VID289,B2
202.0,126.0,0.4094745475215827,521.0,430.0,Move,,05d00h00m,VID289,B2
180.0,131.0,0.43408825706619,422.0,824.0,Move large,[180.0],05d00h00m,VID289,B2
213.0,161.0,0.5914389307647455,488.0,958.0,Move,,05d00h00m,VID289,B2
996.0,180.0,0.6991652771315018,563.0,790.0,Move,,05d00h00m,VID289,B2
216.0,185.0,0.7284985414730539,537.0,197.0,Move,,05d00h00m,VID289,B2
245.0,186.0,0.7344132613151277,547.0,14.0,Move,,05d00h00m,VID289,B2
992.0,220.0,0.9447243628737213,647.0,90.0,Move,,05d00h00m,VID289,B2
322.0,232.0,1.0230646325909878,705.0,157.0,Move,,05d00h00m,VID289,B2
359.0,256.0,1.1858535061227273,763.0,454.0,Move,,05d00h00m,VID289,B2
959.0,283.0,1.3783221876167409,790.0,780.0,Move,,05d00h00m,VID289,B2
