Tag number,Cluster size,Cluster volume,Cluster Centre x,Cluster Centre y,Event,Clusters in event,Timestep,Exp ID,Well ID
876.0,92.0,0.25547760432415745,317.0,374.0,Move,,04d03h00m,VID289,E4
911.0,178.0,0.6875449514687827,400.0,312.0,Move large and grow,[911.0],04d03h00m,VID289,E4
185.0,215.0,0.9127015411759491,563.0,424.0,Coagulation,"[185.0, 881.0]",04d03h00m,VID289,E4
897.0,216.0,0.9190766249022588,435.0,609.0,Move,,04d03h00m,VID289,E4
879.0,240.0,1.0764353625597651,486.0,955.0,Move large and grow,[879.0],04d03h00m,VID289,E4
880.0,254.0,1.1719839628257485,461.0,8.0,Move,,04d03h00m,VID289,E4
883.0,328.0,1.719815503239952,554.0,718.0,Move,,04d03h00m,VID289,E4
297.0,426.0,2.5455726291948246,675.0,763.0,Move,,04d03h00m,VID289,E4
915.0,448.0,2.745289284985404,712.0,417.0,Appearance type 3,,04d03h00m,VID289,E4
906.0,499.0,3.227170511101242,771.0,469.0,Move,,04d03h00m,VID289,E4
