Tag number,Cluster size,Cluster volume,Cluster Centre x,Cluster Centre y,Event,Clusters in event,Timestep,Exp ID,Well ID
1.0,1048.0,9.82229600655847,19.0,74.0,Move,,00d18h00m,VID289,A1
10.0,925.0,8.14486130121599,25.0,252.0,Move,,00d18h00m,VID289,A1
802.0,175.0,0.6702366418421394,6.0,416.0,Splitting,[29.0],00d18h00m,VID289,A1
691.0,375.0,2.1024128174995416,7.0,485.0,Move,,00d18h00m,VID289,A1
5.0,789.0,6.4163286208079695,13.0,555.0,Move,,00d18h00m,VID289,A1
501.0,188.0,0.7462904220676627,5.0,710.0,Move,,00d18h00m,VID289,A1
692.0,455.0,2.8098826906204026,10.0,766.0,Move,,00d18h00m,VID289,A1
803.0,157.0,0.569535202483751,8.0,313.0,Splitting,[29.0],00d18h00m,VID289,A1
2.0,216.0,0.9190766249022588,11.0,456.0,Move,,00d18h00m,VID289,A1
693.0,549.0,3.724170971971744,22.0,595.0,Move large,[693.0],00d18h00m,VID289,A1
7.0,707.0,5.4425222688828505,20.0,806.0,Move,,00d18h00m,VID289,A1
618.0,240.0,1.0764353625597651,17.0,148.0,Move,,00d18h00m,VID289,A1
694.0,200.0,0.8188721246808827,19.0,107.0,Move,,00d18h00m,VID289,A1
620.0,204.0,0.8435607128443652,24.0,637.0,Move,,00d18h00m,VID289,A1
695.0,206.0,0.8559963731034839,24.0,7.0,Move,,00d18h00m,VID289,A1
11.0,425.0,2.5366146074921194,30.0,975.0,Move,,00d18h00m,VID289,A1
12.0,757.0,6.029966692510806,40.0,403.0,Coagulation,"[12.0, 25.0]",00d18h00m,VID289,A1
805.0,159.0,0.5804526262322638,31.0,214.0,Splitting,[16.0],00d18h00m,VID289,A1
14.0,826.0,6.872918040510881,43.0,901.0,Coagulation,"[14.0, 699.0]",00d18h00m,VID289,A1
17.0,461.0,2.865645618159785,40.0,327.0,Move,,00d18h00m,VID289,A1
24.0,544.0,3.6734103351593577,45.0,288.0,Move,,00d18h00m,VID289,A1
18.0,538.0,3.612804885257069,44.0,134.0,Move,,00d18h00m,VID289,A1
16.0,407.0,2.3771835036944986,42.0,193.0,Move,,00d18h00m,VID289,A1
621.0,603.0,4.286936614655221,46.0,462.0,Move,,00d18h00m,VID289,A1
696.0,458.0,2.837718496767197,46.0,624.0,Move,,00d18h00m,VID289,A1
23.0,1005.0,9.224018952670257,57.0,686.0,Move,,00d18h00m,VID289,A1
504.0,415.0,2.447615749567115,46.0,938.0,Move,,00d18h00m,VID289,A1
20.0,1517.0,17.106039289137147,69.0,557.0,Coagulation,"[20.0, 44.0]",00d18h00m,VID289,A1
622.0,260.0,1.2137552347178167,52.0,155.0,Move,,00d18h00m,VID289,A1
623.0,543.0,3.663286102614868,57.0,32.0,Move,,00d18h00m,VID289,A1
27.0,884.0,7.60938383579196,62.0,806.0,Move,,00d18h00m,VID289,A1
697.0,190.0,0.7582309284263258,54.0,84.0,Move,,00d18h00m,VID289,A1
29.0,399.0,2.307440109332166,63.0,348.0,Move large,[29.0],00d18h00m,VID289,A1
506.0,245.0,1.110248565074561,66.0,430.0,Move,,00d18h00m,VID289,A1
33.0,712.0,5.500359611750262,71.0,744.0,Move,,00d18h00m,VID289,A1
32.0,328.0,1.719815503239952,70.0,501.0,Move,,00d18h00m,VID289,A1
