Tag number,Cluster size,Cluster volume,Cluster Centre x,Cluster Centre y,Event,Clusters in event,Timestep,Exp ID,Well ID
376.0,285.0,1.3929591613809387,5.0,420.0,Move,,00d21h00m,VID289,D1
4.0,912.0,7.973763519305929,12.0,492.0,Move,,00d21h00m,VID289,D1
5.0,462.0,2.874974899378444,9.0,607.0,Move,,00d21h00m,VID289,D1
6.0,542.0,3.653171188281256,6.0,671.0,Move,,00d21h00m,VID289,D1
8.0,1766.0,21.486077745923687,23.0,776.0,Coagulation,"[12.0, 8.0]",00d21h00m,VID289,D1
7.0,782.0,6.331129889354057,12.0,938.0,Move,,00d21h00m,VID289,D1
498.0,398.0,2.2987709599322694,13.0,63.0,Move,,00d21h00m,VID289,D1
496.0,357.0,1.9528703792242397,14.0,709.0,Move large and grow,[496.0],00d21h00m,VID289,D1
444.0,199.0,0.8127382670814085,16.0,582.0,Move,,00d21h00m,VID289,D1
11.0,573.0,3.971028709880275,32.0,645.0,Move,,00d21h00m,VID289,D1
13.0,706.0,5.430979276021177,34.0,374.0,Move,,00d21h00m,VID289,D1
10.0,623.0,4.501975881204027,35.0,135.0,Move,,00d21h00m,VID289,D1
379.0,155.0,0.5586870968794886,28.0,410.0,Move,,00d21h00m,VID289,D1
18.0,573.0,3.971028709880275,46.0,321.0,Move,,00d21h00m,VID289,D1
14.0,417.0,2.4653306579034044,45.0,452.0,Move,,00d21h00m,VID289,D1
381.0,317.0,1.634029855602648,39.0,32.0,Move,,00d21h00m,VID289,D1
22.0,1480.0,16.484040280323377,53.0,825.0,Coagulation,"[22.0, 44.0]",00d21h00m,VID289,D1
1.0,1264.0,13.010431633079017,55.0,175.0,Move,,00d21h00m,VID289,D1
544.0,343.0,1.8391293452148314,44.0,506.0,Move,,00d21h00m,VID289,D1
19.0,283.0,1.3783221876167409,46.0,225.0,Move,,00d21h00m,VID289,D1
17.0,1047.0,9.808240730992399,60.0,929.0,Move,,00d21h00m,VID289,D1
21.0,528.0,3.5125456551996805,59.0,603.0,Move,,00d21h00m,VID289,D1
26.0,583.0,4.075434580236265,71.0,356.0,Move,,00d21h00m,VID289,D1
382.0,979.0,8.868397108879584,70.0,27.0,Move,,00d21h00m,VID289,D1
383.0,312.0,1.5955226912278233,73.0,58.0,Move,,00d21h00m,VID289,D1
24.0,881.0,7.570681167076142,89.0,270.0,Coagulation,"[24.0, 37.0]",00d21h00m,VID289,D1
28.0,494.0,3.17878765240647,75.0,106.0,Move,,00d21h00m,VID289,D1
502.0,496.0,3.19811155654284,78.0,576.0,Move,,00d21h00m,VID289,D1
27.0,457.0,2.828429733798899,84.0,448.0,Move,,00d21h00m,VID289,D1
34.0,470.0,2.9499719121277503,87.0,137.0,Move,,00d21h00m,VID289,D1
