Tag number,Cluster size,Cluster volume,Cluster Centre x,Cluster Centre y,Event,Clusters in event,Timestep,Exp ID,Well ID
22.0,8.0,0.00655097699744706,96.0,517.0,Move,,03d09h00m,VID289,B2
83.0,55.0,0.11809054535921516,240.0,350.0,Move,,03d09h00m,VID289,B2
114.0,67.0,0.15877543017241558,250.0,604.0,Move,,03d09h00m,VID289,B2
81.0,68.0,0.1623433348794956,322.0,483.0,Move,,03d09h00m,VID289,B2
862.0,75.0,0.18804551906783346,275.0,7.0,Move,,03d09h00m,VID289,B2
120.0,79.0,0.20328799426685965,292.0,769.0,Move,,03d09h00m,VID289,B2
133.0,110.0,0.3340105016700744,389.0,346.0,Move,,03d09h00m,VID289,B2
150.0,137.0,0.4642500345537232,407.0,638.0,Move,,03d09h00m,VID289,B2
180.0,142.0,0.48989568090245844,415.0,871.0,Move,,03d09h00m,VID289,B2
217.0,162.0,0.5969577788923633,491.0,70.0,Move,,03d09h00m,VID289,B2
213.0,178.0,0.6875449514687827,486.0,951.0,Move,,03d09h00m,VID289,B2
881.0,180.0,0.6991652771315018,475.0,507.0,Move,,03d09h00m,VID289,B2
202.0,201.0,0.8250213361566845,520.0,454.0,Move,,03d09h00m,VID289,B2
214.0,205.0,0.8497709602354591,549.0,554.0,Move,,03d09h00m,VID289,B2
216.0,208.0,0.8684925481200805,526.0,179.0,Move large,[216.0],03d09h00m,VID289,B2
221.0,210.0,0.881048946248282,568.0,343.0,Move,,03d09h00m,VID289,B2
274.0,233.0,1.0296863973467345,560.0,10.0,Move,,03d09h00m,VID289,B2
867.0,239.0,1.0697146544608085,557.0,889.0,Move,,03d09h00m,VID289,B2
292.0,243.0,1.096681467203604,603.0,466.0,Move,,03d09h00m,VID289,B2
317.0,252.0,1.1581689171032172,631.0,647.0,Move,,03d09h00m,VID289,B2
265.0,262.0,1.2277870008198088,654.0,874.0,Move,,03d09h00m,VID289,B2
300.0,282.0,1.3710230504940508,692.0,284.0,Coagulation,"[977.0, 300.0]",03d09h00m,VID289,B2
322.0,316.0,1.6263039541348772,737.0,120.0,Move,,03d09h00m,VID289,B2
359.0,327.0,1.7119564910383571,767.0,468.0,Move,,03d09h00m,VID289,B2
959.0,355.0,1.936482709413527,791.0,779.0,Move,,03d09h00m,VID289,B2
