Tag number,Cluster size,Cluster volume,Cluster Centre x,Cluster Centre y,Event,Clusters in event,Timestep,Exp ID,Well ID
1.0,1.0,0.000289515016143244,10.0,76.0,Move,,01d12h00m,VID289,A1
1036.0,2.0,0.0008188721246808825,6.0,287.0,Move,,01d12h00m,VID289,A1
993.0,3.0,0.0015043641525426669,5.0,340.0,Move,,01d12h00m,VID289,A1
1037.0,4.0,0.002316120129145952,5.0,414.0,Move,,01d12h00m,VID289,A1
691.0,6.0,0.0042549843745474936,6.0,486.0,Move,,01d12h00m,VID289,A1
5.0,8.0,0.00655097699744706,8.0,551.0,Move,,01d12h00m,VID289,A1
501.0,11.0,0.010562339476929096,8.0,699.0,Move,,01d12h00m,VID289,A1
692.0,12.0,0.012034913220341335,5.0,767.0,Move,,01d12h00m,VID289,A1
7.0,13.0,0.013570196064376257,14.0,804.0,Move,,01d12h00m,VID289,A1
13.0,15.0,0.01681930253999633,20.0,592.0,Move,,01d12h00m,VID289,A1
2.0,16.0,0.018528961033167615,10.0,452.0,Move,,01d12h00m,VID289,A1
860.0,20.0,0.025895010264129704,19.0,149.0,Move,,01d12h00m,VID289,A1
16.0,25.0,0.0361893770179055,31.0,249.0,Move,,01d12h00m,VID289,A1
1038.0,28.0,0.042895145077896935,24.0,105.0,Move,,01d12h00m,VID289,A1
11.0,30.0,0.04757217152343812,30.0,981.0,Move,,01d12h00m,VID289,A1
908.0,36.0,0.0625352434869407,28.0,10.0,Move,,01d12h00m,VID289,A1
1085.0,40.0,0.07324214942664548,34.0,210.0,Appearance type 3,,01d12h00m,VID289,A1
14.0,41.0,0.07600582529567029,53.0,901.0,Coagulation,"[14.0, 1039.0]",01d12h00m,VID289,A1
696.0,50.0,0.10235901558511033,41.0,621.0,Move,,01d12h00m,VID289,A1
17.0,53.0,0.11170816000234089,47.0,335.0,Move,,01d12h00m,VID289,A1
23.0,57.0,0.12459005498915514,54.0,681.0,Move,,01d12h00m,VID289,A1
504.0,58.0,0.12788307907387347,43.0,937.0,Move,,01d12h00m,VID289,A1
18.0,60.0,0.13455442031997064,46.0,128.0,Move,,01d12h00m,VID289,A1
19.0,61.0,0.13793225822117572,49.0,457.0,Move,,01d12h00m,VID289,A1
20.0,63.0,0.14477111463790215,69.0,554.0,Move,,01d12h00m,VID289,A1
12.0,65.0,0.15171940433972708,59.0,386.0,Move,,01d12h00m,VID289,A1
1086.0,69.0,0.16593757158203218,50.0,84.0,Splitting,[45.0],01d12h00m,VID289,A1
27.0,71.0,0.17320427902006474,59.0,812.0,Move,,01d12h00m,VID289,A1
507.0,79.0,0.20328799426685965,65.0,961.0,Move,,01d12h00m,VID289,A1
21.0,80.0,0.20716008211303763,69.0,158.0,Move,,01d12h00m,VID289,A1
34.0,83.0,0.21892140795324685,77.0,30.0,Move,,01d12h00m,VID289,A1
32.0,85.0,0.22688170780285294,68.0,508.0,Move,,01d12h00m,VID289,A1
33.0,88.0,0.23899845981858991,82.0,742.0,Move,,01d12h00m,VID289,A1
624.0,91.0,0.2513235482010892,82.0,459.0,Move,,01d12h00m,VID289,A1
807.0,94.0,0.2638535090893075,74.0,114.0,Move,,01d12h00m,VID289,A1
1087.0,97.0,0.2765850458715127,80.0,218.0,Appearance type 3,,01d12h00m,VID289,A1
22.0,101.0,0.29386858017132733,96.0,856.0,Move,,01d12h00m,VID289,A1
808.0,102.0,0.2982437501974043,84.0,703.0,Move large,[808.0],01d12h00m,VID289,A1
863.0,105.0,0.311497842224711,89.0,623.0,Move large,[863.0],01d12h00m,VID289,A1
39.0,109.0,0.3294661803139742,95.0,392.0,Move,,01d12h00m,VID289,A1
1041.0,111.0,0.33857552626338366,88.0,808.0,Move large,[1041.0],01d12h00m,VID289,A1
809.0,113.0,0.3477673125334168,89.0,986.0,Move,,01d12h00m,VID289,A1
45.0,122.0,0.39013134053026927,105.0,89.0,Move,,01d12h00m,VID289,A1
38.0,125.0,0.40460953537702665,102.0,682.0,Move,,01d12h00m,VID289,A1
43.0,129.0,0.4241853442838752,111.0,311.0,Move,,01d12h00m,VID289,A1
56.0,130.0,0.42912727858481897,110.0,778.0,Move,,01d12h00m,VID289,A1
37.0,132.0,0.43906820689996007,111.0,198.0,Move,,01d12h00m,VID289,A1
49.0,136.0,0.4591762918949197,113.0,522.0,Move,,01d12h00m,VID289,A1
1042.0,137.0,0.4642500345537232,112.0,989.0,Move,,01d12h00m,VID289,A1
1091.0,141.0,0.48472984808370495,115.0,417.0,Appearance type 3,,01d12h00m,VID289,A1
63.0,146.0,0.5107405945152996,122.0,44.0,Move,,01d12h00m,VID289,A1
64.0,147.0,0.5159969043221347,122.0,157.0,Move,,01d12h00m,VID289,A1
1092.0,151.0,0.5372006320124425,128.0,876.0,Appearance type 3,,01d12h00m,VID289,A1
814.0,152.0,0.5425458875532936,123.0,948.0,Move,,01d12h00m,VID289,A1
706.0,155.0,0.5586870968794886,126.0,830.0,Move,,01d12h00m,VID289,A1
74.0,158.0,0.5749852771196342,132.0,458.0,Move,,01d12h00m,VID289,A1
65.0,159.0,0.5804526262322638,143.0,702.0,Move,,01d12h00m,VID289,A1
864.0,162.0,0.5969577788923633,131.0,575.0,Move,,01d12h00m,VID289,A1
67.0,169.0,0.636064490466707,136.0,619.0,Move,,01d12h00m,VID289,A1
70.0,170.0,0.6417183764583291,146.0,347.0,Move,,01d12h00m,VID289,A1
511.0,174.0,0.6644999711528912,154.0,89.0,Move,,01d12h00m,VID289,A1
1044.0,176.0,0.6759897265234621,140.0,476.0,Move large,[1044.0],01d12h00m,VID289,A1
68.0,177.0,0.681759178499395,146.0,746.0,Move,,01d12h00m,VID289,A1
1043.0,178.0,0.6875449514687827,142.0,784.0,Move,,01d12h00m,VID289,A1
69.0,183.0,0.716717037725359,153.0,977.0,Move large,[69.0],01d12h00m,VID289,A1
816.0,189.0,0.752252778063675,155.0,165.0,Move,,01d12h00m,VID289,A1
73.0,192.0,0.7702344461018454,161.0,912.0,Move,,01d12h00m,VID289,A1
91.0,197.0,0.8005167679208838,165.0,575.0,Move,,01d12h00m,VID289,A1
72.0,206.0,0.8559963731034839,170.0,230.0,Move,,01d12h00m,VID289,A1
1045.0,207.0,0.8622369145940315,168.0,468.0,Move,,01d12h00m,VID289,A1
85.0,213.0,0.8999958340532646,179.0,289.0,Move,,01d12h00m,VID289,A1
