Tag number,Cluster size,Cluster volume,Cluster Centre x,Cluster Centre y,Event,Clusters in event,Timestep,Exp ID,Well ID
1248.0,481.0,3.0541383655199668,7.0,332.0,Move,,04d03h00m,VID289,D1
879.0,158.0,0.5749852771196342,3.0,417.0,Move,,04d03h00m,VID289,D1
667.0,1419.0,15.475499914130749,27.0,743.0,Move,,04d03h00m,VID289,D1
1247.0,1042.0,9.738065075834667,27.0,238.0,Move,,04d03h00m,VID289,D1
1098.0,526.0,3.4926069206656134,32.0,181.0,Move,,04d03h00m,VID289,D1
679.0,809.0,6.661835069267882,38.0,364.0,Move,,04d03h00m,VID289,D1
381.0,2513.0,36.47202080151444,57.0,39.0,Move,,04d03h00m,VID289,D1
887.0,640.0,4.68749756330531,45.0,320.0,Move,,04d03h00m,VID289,D1
1206.0,410.0,2.403515233751589,44.0,466.0,Move,,04d03h00m,VID289,D1
1226.0,160.0,0.5859371954131638,46.0,403.0,Move,,04d03h00m,VID289,D1
638.0,1316.0,13.821492038343253,62.0,582.0,Move,,04d03h00m,VID289,D1
904.0,3132.0,50.74622305565124,70.0,897.0,Move,,04d03h00m,VID289,D1
1238.0,1609.0,18.685518786674084,71.0,266.0,Move,,04d03h00m,VID289,D1
1264.0,2835.0,43.701937223683174,111.0,109.0,Move,,04d03h00m,VID289,D1
13.0,1568.0,17.975880880994733,103.0,362.0,Move,,04d03h00m,VID289,D1
22.0,2862.0,44.32773472196841,122.0,769.0,Move,,04d03h00m,VID289,D1
691.0,532.0,3.5525364486983086,99.0,209.0,Move,,04d03h00m,VID289,D1
903.0,716.0,5.546775996169623,107.0,936.0,Move,,04d03h00m,VID289,D1
700.0,2651.0,39.51715638109328,129.0,476.0,Move,,04d03h00m,VID289,D1
50.0,4354.0,83.17709168831206,132.0,648.0,Move,,04d03h00m,VID289,D1
1195.0,1115.0,10.779122191215118,139.0,11.0,Move,,04d03h00m,VID289,D1
43.0,1243.0,12.687550590259649,172.0,840.0,Move,,04d03h00m,VID289,D1
919.0,2386.0,33.7424608763737,183.0,310.0,Move,,04d03h00m,VID289,D1
1249.0,1382.0,14.874184307076217,182.0,606.0,Move,,04d03h00m,VID289,D1
914.0,1511.0,17.00465364377541,180.0,946.0,Move,,04d03h00m,VID289,D1
923.0,923.0,8.118459818775998,181.0,553.0,Move,,04d03h00m,VID289,D1
721.0,1236.0,12.580526014659522,188.0,505.0,Move,,04d03h00m,VID289,D1
920.0,1542.0,17.530635284500963,198.0,53.0,Move,,04d03h00m,VID289,D1
84.0,2058.0,27.02957080053163,212.0,418.0,Move,,04d03h00m,VID289,D1
