Tag number,Cluster size,Cluster volume,Cluster Centre x,Cluster Centre y,Event,Clusters in event,Timestep,Exp ID,Well ID
1242.0,26.0,0.038382310636605806,40.0,436.0,Move,,04d09h00m,VID289,E2
1244.0,160.0,0.5859371954131638,199.0,724.0,Move,,04d09h00m,VID289,E2
1245.0,226.0,0.9836344998696016,323.0,355.0,Move,,04d09h00m,VID289,E2
1255.0,230.0,1.0098639010345252,296.0,272.0,Move large,[1255.0],04d09h00m,VID289,E2
1256.0,266.0,1.2560113066434746,358.0,649.0,Move large,[1256.0],04d09h00m,VID289,E2
1246.0,270.0,1.2844486311328287,366.0,20.0,Move,,04d09h00m,VID289,E2
1247.0,281.0,1.3637368436577662,398.0,528.0,Move,,04d09h00m,VID289,E2
149.0,292.0,1.4445925512360678,586.0,408.0,Move,,04d09h00m,VID289,E2
1257.0,313.0,1.6031996165778333,465.0,85.0,Move,,04d09h00m,VID289,E2
1248.0,316.0,1.6263039541348772,488.0,10.0,Move,,04d09h00m,VID289,E2
1249.0,346.0,1.8633105468164803,533.0,837.0,Move large,[1249.0],04d09h00m,VID289,E2
1250.0,354.0,1.9283061530123677,553.0,815.0,Move,,04d09h00m,VID289,E2
1265.0,372.0,2.0772343890770197,591.0,868.0,Move large,[1249.0],04d09h00m,VID289,E2
1259.0,384.0,2.1785519997683167,639.0,785.0,Move large,[1259.0],04d09h00m,VID289,E2
1239.0,412.0,2.4211233603702538,725.0,613.0,Move,,04d09h00m,VID289,E2
1254.0,437.0,2.6448025165188223,785.0,473.0,Move,,04d09h00m,VID289,E2
