Tag number,Cluster size,Cluster volume,Cluster Centre x,Cluster Centre y,Event,Clusters in event,Timestep,Exp ID,Well ID
863.0,1.0,0.000289515016143244,6.0,660.0,Move,,04d00h00m,VID289,B6
954.0,2.0,0.0008188721246808825,8.0,742.0,Move,,04d00h00m,VID289,B6
955.0,3.0,0.0015043641525426669,19.0,524.0,Move,,04d00h00m,VID289,B6
644.0,65.0,0.15171940433972708,179.0,172.0,Move,,04d00h00m,VID289,B6
981.0,66.0,0.15523405325118997,172.0,760.0,Move,,04d00h00m,VID289,B6
398.0,79.0,0.20328799426685965,240.0,99.0,Move,,04d00h00m,VID289,B6
976.0,105.0,0.311497842224711,266.0,874.0,Move,,04d00h00m,VID289,B6
80.0,110.0,0.3340105016700744,353.0,437.0,Move,,04d00h00m,VID289,B6
97.0,114.0,0.3523938910049457,288.0,177.0,Move,,04d00h00m,VID289,B6
161.0,146.0,0.5107405945152996,383.0,639.0,Move,,04d00h00m,VID289,B6
184.0,160.0,0.5859371954131638,418.0,897.0,Move,,04d00h00m,VID289,B6
789.0,179.0,0.6933469995212028,436.0,142.0,Move,,04d00h00m,VID289,B6
756.0,186.0,0.7344132613151277,443.0,814.0,Move,,04d00h00m,VID289,B6
219.0,224.0,0.9706063348659739,545.0,353.0,Move,,04d00h00m,VID289,B6
973.0,235.0,1.042972571687689,520.0,19.0,Move,,04d00h00m,VID289,B6
986.0,246.0,1.1170529367210877,536.0,447.0,Move,,04d00h00m,VID289,B6
987.0,250.0,1.1444085847913348,541.0,423.0,Move,,04d00h00m,VID289,B6
247.0,252.0,1.1581689171032172,567.0,199.0,Move,,04d00h00m,VID289,B6
197.0,254.0,1.1719839628257485,624.0,635.0,Move,,04d00h00m,VID289,B6
535.0,262.0,1.2277870008198088,580.0,39.0,Move,,04d00h00m,VID289,B6
285.0,274.0,1.3130973903961065,598.0,456.0,Move,,04d00h00m,VID289,B6
461.0,276.0,1.3275005726562574,581.0,768.0,Move,,04d00h00m,VID289,B6
228.0,285.0,1.3929591613809387,623.0,877.0,Move,,04d00h00m,VID289,B6
274.0,290.0,1.4297762899058093,604.0,716.0,Move,,04d00h00m,VID289,B6
289.0,295.0,1.4669121913623366,645.0,147.0,Move,,04d00h00m,VID289,B6
297.0,310.0,1.5802057390596482,650.0,513.0,Move,,04d00h00m,VID289,B6
278.0,315.0,1.618590267543821,662.0,229.0,Move,,04d00h00m,VID289,B6
284.0,316.0,1.6263039541348772,685.0,387.0,Move,,04d00h00m,VID289,B6
300.0,334.0,1.7672207174999057,725.0,528.0,Move,,04d00h00m,VID289,B6
329.0,339.0,1.8070519635586875,743.0,73.0,Move,,04d00h00m,VID289,B6
920.0,344.0,1.8471780441996506,718.0,858.0,Move,,04d00h00m,VID289,B6
342.0,376.0,2.11082807271446,762.0,489.0,Move,,04d00h00m,VID289,B6
341.0,379.0,2.136140966689015,765.0,430.0,Move,,04d00h00m,VID289,B6
349.0,386.0,2.1955940794436266,780.0,601.0,Move,,04d00h00m,VID289,B6
974.0,395.0,2.2728288709514293,789.0,765.0,Move,,04d00h00m,VID289,B6
991.0,396.0,2.2814653270166843,789.0,23.0,Appearance type 3,,04d00h00m,VID289,B6
990.0,400.0,2.316120129145952,795.0,335.0,Move,,04d00h00m,VID289,B6
