Tag number,Cluster size,Cluster volume,Cluster Centre x,Cluster Centre y,Event,Clusters in event,Timestep,Exp ID,Well ID
1031.0,1928.0,24.509341232831336,17.0,251.0,Splitting,[767.0],02d12h00m,VID289,D3
1032.0,3376.0,56.79037689501672,28.0,377.0,Splitting,[767.0],02d12h00m,VID289,D3
772.0,619.0,4.458687837760504,14.0,651.0,Move,,02d12h00m,VID289,D3
1033.0,158.0,0.5749852771196342,5.0,758.0,Splitting,[769.0],02d12h00m,VID289,D3
769.0,992.0,9.045625474490027,13.0,793.0,Move,,02d12h00m,VID289,D3
770.0,475.0,2.997170907764125,10.0,902.0,Move,,02d12h00m,VID289,D3
14.0,1760.0,21.37667210688476,28.0,164.0,Coagulation,"[1023.0, 14.0]",02d12h00m,VID289,D3
511.0,1183.0,11.780079217017448,31.0,711.0,Coagulation,"[1011.0, 511.0]",02d12h00m,VID289,D3
541.0,1333.0,14.09017276270698,29.0,479.0,Move,,02d12h00m,VID289,D3
779.0,899.0,7.803880879749297,43.0,584.0,Move,,02d12h00m,VID289,D3
350.0,1255.0,12.871722927986415,55.0,940.0,Move,,02d12h00m,VID289,D3
485.0,1870.0,23.411729833671437,66.0,793.0,Move,,02d12h00m,VID289,D3
606.0,660.0,4.9089317869362645,85.0,7.0,Move,,02d12h00m,VID289,D3
800.0,4036.0,74.23313984831084,116.0,594.0,Move large,[800.0],02d12h00m,VID289,D3
50.0,1965.0,25.21824885602336,101.0,353.0,Move,,02d12h00m,VID289,D3
784.0,1391.0,15.019718354912271,97.0,440.0,Move,,02d12h00m,VID289,D3
32.0,2454.0,35.19515900376027,123.0,222.0,Move,,02d12h00m,VID289,D3
49.0,1202.0,12.065013036279975,115.0,705.0,Move,,02d12h00m,VID289,D3
44.0,1325.0,13.963520000292613,133.0,520.0,Move,,02d12h00m,VID289,D3
627.0,1485.0,16.56764478090989,148.0,406.0,Move,,02d12h00m,VID289,D3
1014.0,226.0,0.9836344998696016,160.0,498.0,Move,,02d12h00m,VID289,D3
60.0,1853.0,23.093205645556264,175.0,826.0,Move,,02d12h00m,VID289,D3
577.0,572.0,3.9606378835842357,166.0,32.0,Move,,02d12h00m,VID289,D3
39.0,3889.0,70.21469419686399,194.0,124.0,Move,,02d12h00m,VID289,D3
81.0,1785.0,21.83375459595597,188.0,260.0,Move,,02d12h00m,VID289,D3
809.0,2038.0,26.636512571155215,192.0,349.0,Move,,02d12h00m,VID289,D3
629.0,1128.0,10.968184403952407,190.0,661.0,Move,,02d12h00m,VID289,D3
358.0,945.0,8.410441740067197,204.0,589.0,Move,,02d12h00m,VID289,D3
622.0,1711.0,20.490195793644734,215.0,447.0,Move,,02d12h00m,VID289,D3
517.0,1030.0,9.570330393763316,218.0,735.0,Move,,02d12h00m,VID289,D3
806.0,790.0,6.42853082850528,222.0,202.0,Move,,02d12h00m,VID289,D3
814.0,280.0,1.3564635900951512,225.0,517.0,Move,,02d12h00m,VID289,D3
494.0,2737.0,41.455608104972065,248.0,875.0,Move,,02d12h00m,VID289,D3
1025.0,1774.0,21.63224122802639,238.0,978.0,Move,,02d12h00m,VID289,D3
82.0,1490.0,16.651390148555212,258.0,715.0,Move,,02d12h00m,VID289,D3
816.0,439.0,2.662979813787084,253.0,478.0,Move,,02d12h00m,VID289,D3
111.0,1625.0,18.964925542465892,264.0,591.0,Move,,02d12h00m,VID289,D3
818.0,1786.0,21.85210485835875,269.0,784.0,Move,,02d12h00m,VID289,D3
86.0,1856.0,23.149310057510743,282.0,947.0,Coagulation,"[86.0, 1027.0]",02d12h00m,VID289,D3
826.0,1433.0,15.70508819464754,276.0,113.0,Move,,02d12h00m,VID289,D3
964.0,195.0,0.7883571504314802,268.0,189.0,Move,,02d12h00m,VID289,D3
999.0,159.0,0.5804526262322638,269.0,840.0,Move,,02d12h00m,VID289,D3
92.0,1452.0,16.018469496274317,291.0,40.0,Move,,02d12h00m,VID289,D3
1035.0,156.0,0.5641024572521017,289.0,494.0,Splitting,[450.0],02d12h00m,VID289,D3
495.0,911.0,7.9606523723828175,300.0,840.0,Move,,02d12h00m,VID289,D3
450.0,1899.0,23.95844025258518,312.0,535.0,Move,,02d12h00m,VID289,D3
98.0,2305.0,32.03889200814842,324.0,300.0,Move,,02d12h00m,VID289,D3
1036.0,154.0,0.5532891773565207,314.0,443.0,Splitting,[834.0],02d12h00m,VID289,D3
120.0,1068.0,10.104805837950844,325.0,782.0,Move,,02d12h00m,VID289,D3
132.0,1938.0,24.700272985408404,337.0,392.0,Move,,02d12h00m,VID289,D3
1002.0,2020.0,26.284404868577383,345.0,977.0,Move,,02d12h00m,VID289,D3
135.0,1332.0,14.074320328501232,352.0,230.0,Move,,02d12h00m,VID289,D3
138.0,2105.0,27.96077754336978,371.0,123.0,Move,,02d12h00m,VID289,D3
831.0,1718.0,20.61606777322926,364.0,606.0,Move,,02d12h00m,VID289,D3
652.0,948.0,8.450523231335321,358.0,908.0,Move,,02d12h00m,VID289,D3
656.0,879.0,7.5449159585658885,367.0,56.0,Move,,02d12h00m,VID289,D3
834.0,929.0,8.197749908053714,368.0,450.0,Move,,02d12h00m,VID289,D3
150.0,1549.0,17.650142686417542,375.0,684.0,Move,,02d12h00m,VID289,D3
152.0,1644.0,19.298511534303735,388.0,300.0,Move,,02d12h00m,VID289,D3
154.0,2980.0,47.097243560905056,410.0,546.0,Coagulation,"[154.0, 665.0]",02d12h00m,VID289,D3
839.0,482.0,3.063667654103917,394.0,195.0,Move,,02d12h00m,VID289,D3
840.0,467.0,2.9217726191360858,395.0,235.0,Move,,02d12h00m,VID289,D3
161.0,621.0,4.4803144327148665,407.0,370.0,Move,,02d12h00m,VID289,D3
1003.0,1065.0,10.062259322048602,423.0,413.0,Move,,02d12h00m,VID289,D3
1037.0,207.0,0.8622369145940315,415.0,774.0,Splitting,[192.0],02d12h00m,VID289,D3
850.0,791.0,6.440740761564877,427.0,331.0,Move,,02d12h00m,VID289,D3
178.0,1365.0,14.60057875038864,451.0,17.0,Move,,02d12h00m,VID289,D3
192.0,2078.0,27.4245436042175,462.0,812.0,Move,,02d12h00m,VID289,D3
685.0,985.0,8.950049550997596,456.0,648.0,Move,,02d12h00m,VID289,D3
673.0,2272.0,31.35332357775734,463.0,740.0,Move,,02d12h00m,VID289,D3
153.0,998.0,9.127816609779778,458.0,183.0,Move,,02d12h00m,VID289,D3
201.0,2521.0,36.64631940285296,474.0,80.0,Coagulation,"[854.0, 201.0]",02d12h00m,VID289,D3
1028.0,155.0,0.5586870968794886,450.0,933.0,Move,,02d12h00m,VID289,D3
853.0,2234.0,30.570028750444116,485.0,984.0,Move,,02d12h00m,VID289,D3
856.0,1131.0,11.01196953899391,464.0,399.0,Move,,02d12h00m,VID289,D3
985.0,1477.0,16.43394529501405,469.0,262.0,Move,,02d12h00m,VID289,D3
1004.0,617.0,4.437096152601867,472.0,441.0,Move,,02d12h00m,VID289,D3
1038.0,226.0,0.9836344998696016,475.0,883.0,Splitting,[191.0],02d12h00m,VID289,D3
207.0,656.0,4.864372818922899,490.0,356.0,Move,,02d12h00m,VID289,D3
183.0,1045.0,9.780150314760071,505.0,603.0,Move,,02d12h00m,VID289,D3
173.0,1489.0,16.634629817033172,506.0,524.0,Move,,02d12h00m,VID289,D3
987.0,769.0,6.1739143988003224,506.0,10.0,Move,,02d12h00m,VID289,D3
191.0,1716.0,20.5800781342499,512.0,895.0,Move,,02d12h00m,VID289,D3
1039.0,178.0,0.6875449514687827,508.0,302.0,Splitting,[985.0],02d12h00m,VID289,D3
864.0,700.0,5.361893134737115,513.0,94.0,Move,,02d12h00m,VID289,D3
868.0,835.0,6.985553244420856,515.0,796.0,Move,,02d12h00m,VID289,D3
211.0,1238.0,12.61107362109775,529.0,234.0,Move,,02d12h00m,VID289,D3
871.0,183.0,0.716717037725359,522.0,181.0,Move,,02d12h00m,VID289,D3
697.0,1563.0,17.889967888359084,542.0,650.0,Move,,02d12h00m,VID289,D3
870.0,1123.0,10.895338519976558,547.0,295.0,Move,,02d12h00m,VID289,D3
873.0,556.0,3.7956248506185792,547.0,127.0,Move,,02d12h00m,VID289,D3
699.0,160.0,0.5859371954131638,548.0,873.0,Move,,02d12h00m,VID289,D3
229.0,811.0,6.686554293129541,555.0,37.0,Move,,02d12h00m,VID289,D3
712.0,2050.0,26.872117238124254,570.0,737.0,Move,,02d12h00m,VID289,D3
501.0,1275.0,13.180636138193202,564.0,462.0,Move,,02d12h00m,VID289,D3
956.0,186.0,0.7344132613151277,563.0,379.0,Move,,02d12h00m,VID289,D3
254.0,2562.0,37.54393437804558,585.0,932.0,Move,,02d12h00m,VID289,D3
716.0,1348.0,14.328671703609725,579.0,91.0,Move,,02d12h00m,VID289,D3
233.0,1524.0,17.22457617388832,593.0,136.0,Move,,02d12h00m,VID289,D3
246.0,1053.0,9.892672930930292,589.0,595.0,Move,,02d12h00m,VID289,D3
884.0,1446.0,15.919284103240011,598.0,223.0,Move,,02d12h00m,VID289,D3
589.0,967.0,8.705842483657738,597.0,686.0,Move,,02d12h00m,VID289,D3
470.0,622.0,4.491140803773291,600.0,490.0,Move,,02d12h00m,VID289,D3
958.0,406.0,2.3684277688587416,615.0,4.0,Move large and grow,[958.0],02d12h00m,VID289,D3
247.0,1766.0,21.486077745923687,618.0,361.0,Move,,02d12h00m,VID289,D3
561.0,793.0,6.465183784240852,622.0,439.0,Move,,02d12h00m,VID289,D3
1041.0,258.0,1.1997773336923139,617.0,97.0,Splitting,[233.0],02d12h00m,VID289,D3
893.0,485.0,3.0923148206430007,622.0,886.0,Move,,02d12h00m,VID289,D3
255.0,753.0,5.982236224450508,636.0,269.0,Move,,02d12h00m,VID289,D3
257.0,1908.0,24.12896256050563,648.0,555.0,Move,,02d12h00m,VID289,D3
1007.0,215.0,0.9127015411759491,635.0,663.0,Move,,02d12h00m,VID289,D3
1042.0,1250.0,12.79487694813879,656.0,899.0,Splitting,[260.0],02d12h00m,VID289,D3
285.0,985.0,8.950049550997596,662.0,132.0,Move,,02d12h00m,VID289,D3
273.0,1376.0,14.777424353597205,663.0,614.0,Move,,02d12h00m,VID289,D3
734.0,455.0,2.8098826906204026,665.0,993.0,Move,,02d12h00m,VID289,D3
286.0,1649.0,19.386619096107406,684.0,386.0,Move,,02d12h00m,VID289,D3
260.0,1381.0,14.858043033613713,688.0,868.0,Move,,02d12h00m,VID289,D3
730.0,874.0,7.48063117731882,682.0,811.0,Move,,02d12h00m,VID289,D3
905.0,698.0,5.338930014514232,691.0,44.0,Move,,02d12h00m,VID289,D3
741.0,943.0,8.383756056892622,691.0,698.0,Move,,02d12h00m,VID289,D3
729.0,647.0,4.764611723512287,691.0,336.0,Move,,02d12h00m,VID289,D3
744.0,1449.0,15.96885113064812,706.0,745.0,Move,,02d12h00m,VID289,D3
270.0,3490.0,59.69105219783885,735.0,250.0,Move,,02d12h00m,VID289,D3
1043.0,187.0,0.7403439023891676,721.0,7.0,Splitting,[919.0],02d12h00m,VID289,D3
310.0,4597.0,90.23662625091198,752.0,945.0,Move,,02d12h00m,VID289,D3
949.0,251.0,1.1512818981808104,716.0,820.0,Move,,02d12h00m,VID289,D3
909.0,426.0,2.5455726291948246,721.0,452.0,Move,,02d12h00m,VID289,D3
290.0,3399.0,57.37171612690483,745.0,516.0,Coagulation,"[756.0, 290.0]",02d12h00m,VID289,D3
316.0,1680.0,19.935861902381504,751.0,173.0,Move,,02d12h00m,VID289,D3
747.0,333.0,1.759290041062654,737.0,801.0,Move,,02d12h00m,VID289,D3
917.0,685.0,5.190473179093756,746.0,88.0,Move,,02d12h00m,VID289,D3
915.0,1092.0,10.447323710946533,758.0,336.0,Move,,02d12h00m,VID289,D3
919.0,724.0,5.639997913235488,763.0,9.0,Move,,02d12h00m,VID289,D3
299.0,2187.0,29.610399614497318,769.0,670.0,Move,,02d12h00m,VID289,D3
326.0,1716.0,20.5800781342499,774.0,593.0,Move,,02d12h00m,VID289,D3
974.0,432.0,2.5995412555937283,781.0,207.0,Move,,02d12h00m,VID289,D3
754.0,721.0,5.604979016830118,783.0,780.0,Move,,02d12h00m,VID289,D3
