Tag number,Cluster size,Cluster volume,Cluster Centre x,Cluster Centre y,Event,Clusters in event,Timestep,Exp ID,Well ID
728.0,29.0,0.04521349620607567,104.0,749.0,Move,,02d06h00m,VID289,E4
40.0,36.0,0.0625352434869407,120.0,978.0,Move,,02d06h00m,VID289,E4
534.0,38.0,0.0678182359441617,137.0,345.0,Move,,02d06h00m,VID289,E4
838.0,41.0,0.07600582529567029,119.0,493.0,Appearance type 1,,02d06h00m,VID289,E4
83.0,72.0,0.17687637893107058,206.0,424.0,Move,,02d06h00m,VID289,E4
202.0,137.0,0.4642500345537232,320.0,384.0,Move,,02d06h00m,VID289,E4
746.0,238.0,1.0630079917544157,390.0,819.0,Move,,02d06h00m,VID289,E4
165.0,242.0,1.0899187979502543,400.0,321.0,Move,,02d06h00m,VID289,E4
186.0,244.0,1.1034580657694057,536.0,450.0,Coagulation,"[689.0, 186.0]",02d06h00m,VID289,E4
648.0,326.0,1.704109486506513,481.0,967.0,Move,,02d06h00m,VID289,E4
158.0,331.0,1.7434644030966167,463.0,16.0,Move,,02d06h00m,VID289,E4
806.0,355.0,1.936482709413527,482.0,141.0,Move large,[806.0],02d06h00m,VID289,E4
817.0,372.0,2.0772343890770197,512.0,212.0,Move,,02d06h00m,VID289,E4
220.0,415.0,2.447615749567115,555.0,727.0,Move,,02d06h00m,VID289,E4
794.0,468.0,2.931162349905273,620.0,780.0,Move,,02d06h00m,VID289,E4
287.0,533.0,3.562557704387463,711.0,651.0,Move,,02d06h00m,VID289,E4
718.0,535.0,3.5826284226080882,676.0,772.0,Move,,02d06h00m,VID289,E4
829.0,542.0,3.653171188281256,689.0,319.0,Move,,02d06h00m,VID289,E4
840.0,587.0,4.117449164053422,715.0,431.0,Appearance type 3,,02d06h00m,VID289,E4
765.0,591.0,4.159607143049382,724.0,558.0,Move,,02d06h00m,VID289,E4
841.0,594.0,4.191319437782129,728.0,396.0,Appearance type 3,,02d06h00m,VID289,E4
340.0,597.0,4.223111915521449,765.0,363.0,Move,,02d06h00m,VID289,E4
811.0,601.0,4.265626266528834,728.0,164.0,Move large,[811.0],02d06h00m,VID289,E4
345.0,633.0,4.610803976397874,774.0,481.0,Move,,02d06h00m,VID289,E4
725.0,635.0,4.632673379649339,791.0,514.0,Move,,02d06h00m,VID289,E4
843.0,663.0,4.9424397817068835,797.0,430.0,Appearance type 3,,02d06h00m,VID289,E4
