Tag number,Cluster size,Cluster volume,Cluster Centre x,Cluster Centre y,Event,Clusters in event,Timestep,Exp ID,Well ID
22.0,8.0,0.00655097699744706,92.0,532.0,Move,,03d03h00m,VID289,B2
936.0,16.0,0.018528961033167615,112.0,485.0,Move,,03d03h00m,VID289,B2
83.0,52.0,0.10856156851501006,217.0,331.0,Move,,03d03h00m,VID289,B2
114.0,63.0,0.14477111463790215,246.0,625.0,Move,,03d03h00m,VID289,B2
961.0,72.0,0.17687637893107058,322.0,502.0,Move,,03d03h00m,VID289,B2
862.0,75.0,0.18804551906783346,272.0,6.0,Move,,03d03h00m,VID289,B2
120.0,80.0,0.20716008211303763,295.0,770.0,Move,,03d03h00m,VID289,B2
964.0,106.0,0.3159583898061084,340.0,303.0,Move large,[964.0],03d03h00m,VID289,B2
150.0,125.0,0.40460953537702665,386.0,637.0,Move,,03d03h00m,VID289,B2
133.0,129.0,0.4241853442838752,427.0,338.0,Move,,03d03h00m,VID289,B2
966.0,131.0,0.43408825706619,389.0,439.0,Move,,03d03h00m,VID289,B2
180.0,146.0,0.5107405945152996,414.0,871.0,Move,,03d03h00m,VID289,B2
975.0,151.0,0.5372006320124425,419.0,220.0,Appearance type 1,,03d03h00m,VID289,B2
217.0,158.0,0.5749852771196342,473.0,37.0,Move,,03d03h00m,VID289,B2
456.0,181.0,0.704999739154436,470.0,511.0,Move,,03d03h00m,VID289,B2
213.0,186.0,0.7344132613151277,493.0,956.0,Move,,03d03h00m,VID289,B2
202.0,205.0,0.8497709602354591,512.0,459.0,Move,,03d03h00m,VID289,B2
214.0,219.0,0.9382903856161563,556.0,562.0,Coagulation,"[214.0, 971.0]",03d03h00m,VID289,B2
207.0,220.0,0.9447243628737213,537.0,74.0,Move,,03d03h00m,VID289,B2
221.0,221.0,0.951172979473995,566.0,352.0,Move,,03d03h00m,VID289,B2
216.0,231.0,1.0164571235458049,544.0,162.0,Move,,03d03h00m,VID289,B2
944.0,235.0,1.042972571687689,541.0,442.0,Move large,[944.0],03d03h00m,VID289,B2
245.0,242.0,1.0899187979502543,567.0,13.0,Move,,03d03h00m,VID289,B2
715.0,243.0,1.096681467203604,558.0,891.0,Move,,03d03h00m,VID289,B2
292.0,263.0,1.234823018810861,648.0,475.0,Move,,03d03h00m,VID289,B2
317.0,265.0,1.2489351970332863,644.0,668.0,Move,,03d03h00m,VID289,B2
265.0,272.0,1.2987466790359647,656.0,876.0,Move,,03d03h00m,VID289,B2
977.0,294.0,1.459459640469791,681.0,338.0,Appearance type 3,,03d03h00m,VID289,B2
300.0,302.0,1.5194328390147886,721.0,260.0,Move,,03d03h00m,VID289,B2
322.0,325.0,1.6962745080470325,732.0,120.0,Move,,03d03h00m,VID289,B2
359.0,338.0,1.7990620579238985,759.0,456.0,Move,,03d03h00m,VID289,B2
959.0,367.0,2.0354957052187626,789.0,779.0,Move,,03d03h00m,VID289,B2
