Tag number,Cluster size,Cluster volume,Cluster Centre x,Cluster Centre y,Event,Clusters in event,Timestep,Exp ID,Well ID
379.0,1.0,0.000289515016143244,11.0,75.0,Coagulation,"[379.0, 559.0]",00d21h00m,VID289,B2
498.0,2.0,0.0008188721246808825,11.0,190.0,Move,,00d21h00m,VID289,B2
381.0,3.0,0.0015043641525426669,15.0,354.0,Move,,00d21h00m,VID289,B2
5.0,4.0,0.002316120129145952,20.0,439.0,Move,,00d21h00m,VID289,B2
560.0,5.0,0.003236876283016213,13.0,523.0,Move,,00d21h00m,VID289,B2
8.0,6.0,0.0042549843745474936,29.0,678.0,Coagulation,"[8.0, 12.0]",00d21h00m,VID289,B2
2.0,8.0,0.00655097699744706,24.0,250.0,Move,,00d21h00m,VID289,B2
4.0,9.0,0.007816905435867588,17.0,396.0,Move,,00d21h00m,VID289,B2
632.0,10.0,0.009155268678330684,20.0,592.0,Move,,00d21h00m,VID289,B2
631.0,12.0,0.012034913220341335,22.0,871.0,Move,,00d21h00m,VID289,B2
686.0,18.0,0.022109547366383823,39.0,494.0,Splitting,[22.0],00d21h00m,VID289,B2
633.0,19.0,0.023977367262113004,48.0,5.0,Move large,[633.0],00d21h00m,VID289,B2
15.0,20.0,0.025895010264129704,46.0,374.0,Move,,00d21h00m,VID289,B2
32.0,22.0,0.02987480747732374,61.0,614.0,Coagulation,"[634.0, 32.0]",00d21h00m,VID289,B2
688.0,23.0,0.03193470054051968,51.0,837.0,Splitting,[17.0],00d21h00m,VID289,B2
636.0,25.0,0.0361893770179055,54.0,928.0,Move,,00d21h00m,VID289,B2
635.0,29.0,0.04521349620607567,64.0,210.0,Move large,[635.0],00d21h00m,VID289,B2
13.0,30.0,0.04757217152343812,69.0,790.0,Move large,[13.0],00d21h00m,VID289,B2
638.0,35.0,0.05994778768680816,64.0,513.0,Move,,00d21h00m,VID289,B2
20.0,36.0,0.0625352434869407,76.0,390.0,Move,,00d21h00m,VID289,B2
27.0,41.0,0.07600582529567029,69.0,424.0,Move,,00d21h00m,VID289,B2
641.0,44.0,0.08449871581543276,79.0,676.0,Move,,00d21h00m,VID289,B2
691.0,49.0,0.09930365053713269,83.0,5.0,Move large and grow,[633.0],00d21h00m,VID289,B2
22.0,51.0,0.10544508910554565,86.0,554.0,Move,,00d21h00m,VID289,B2
34.0,52.0,0.10856156851501006,94.0,290.0,Move,,00d21h00m,VID289,B2
41.0,56.0,0.12132579185824674,99.0,89.0,Move,,00d21h00m,VID289,B2
21.0,57.0,0.12459005498915514,99.0,489.0,Move,,00d21h00m,VID289,B2
43.0,58.0,0.12788307907387347,98.0,949.0,Move,,00d21h00m,VID289,B2
395.0,59.0,0.13120461507637457,106.0,231.0,Move,,00d21h00m,VID289,B2
48.0,69.0,0.16593757158203218,119.0,824.0,Move,,00d21h00m,VID289,B2
50.0,71.0,0.17320427902006474,122.0,874.0,Move,,00d21h00m,VID289,B2
692.0,76.0,0.19181893809690403,127.0,394.0,Splitting,[51.0],00d21h00m,VID289,B2
693.0,79.0,0.20328799426685965,127.0,356.0,Splitting,[51.0],00d21h00m,VID289,B2
569.0,80.0,0.20716008211303763,135.0,756.0,Move,,00d21h00m,VID289,B2
56.0,81.0,0.21105644676842483,137.0,42.0,Move,,00d21h00m,VID289,B2
52.0,82.0,0.214976937904994,140.0,164.0,Move,,00d21h00m,VID289,B2
506.0,85.0,0.22688170780285294,144.0,669.0,Move,,00d21h00m,VID289,B2
40.0,91.0,0.2513235482010892,144.0,319.0,Move,,00d21h00m,VID289,B2
401.0,92.0,0.25547760432415745,150.0,275.0,Move,,00d21h00m,VID289,B2
57.0,94.0,0.2638535090893075,144.0,474.0,Move,,00d21h00m,VID289,B2
64.0,102.0,0.2982437501974043,155.0,919.0,Move,,00d21h00m,VID289,B2
694.0,107.0,0.32044002764298135,158.0,964.0,Appearance type 3,,00d21h00m,VID289,B2
73.0,108.0,0.32494265694921604,168.0,575.0,Move,,00d21h00m,VID289,B2
62.0,112.0,0.3431611606231755,161.0,794.0,Move,,00d21h00m,VID289,B2
61.0,114.0,0.3523938910049457,166.0,743.0,Move,,00d21h00m,VID289,B2
53.0,115.0,0.35704080624850654,179.0,639.0,Move,,00d21h00m,VID289,B2
63.0,118.0,0.3711026921739008,180.0,368.0,Move,,00d21h00m,VID289,B2
71.0,127.0,0.41435890377798457,185.0,465.0,Move,,00d21h00m,VID289,B2
647.0,139.0,0.4744531063273224,194.0,531.0,Move,,00d21h00m,VID289,B2
67.0,142.0,0.48989568090245844,194.0,193.0,Move large,[67.0],00d21h00m,VID289,B2
645.0,148.0,0.5212711232778233,195.0,217.0,Move large,[645.0],00d21h00m,VID289,B2
75.0,151.0,0.5372006320124425,202.0,253.0,Move,,00d21h00m,VID289,B2
79.0,154.0,0.5532891773565207,211.0,946.0,Move,,00d21h00m,VID289,B2
89.0,155.0,0.5586870968794886,218.0,131.0,Coagulation,"[404.0, 89.0]",00d21h00m,VID289,B2
85.0,157.0,0.569535202483751,213.0,808.0,Move large,[85.0],00d21h00m,VID289,B2
511.0,159.0,0.5804526262322638,216.0,8.0,Move,,00d21h00m,VID289,B2
88.0,161.0,0.5914389307647455,227.0,491.0,Move,,00d21h00m,VID289,B2
83.0,162.0,0.5969577788923633,220.0,329.0,Move,,00d21h00m,VID289,B2
96.0,168.0,0.6304273073010292,223.0,587.0,Move,,00d21h00m,VID289,B2
94.0,171.0,0.6473889160770508,235.0,236.0,Move,,00d21h00m,VID289,B2
575.0,174.0,0.6644999711528912,229.0,392.0,Move,,00d21h00m,VID289,B2
99.0,179.0,0.6933469995212028,245.0,673.0,Move,,00d21h00m,VID289,B2
78.0,183.0,0.716717037725359,245.0,757.0,Move,,00d21h00m,VID289,B2
114.0,184.0,0.7225997858356219,247.0,613.0,Move,,00d21h00m,VID289,B2
651.0,185.0,0.7284985414730539,248.0,72.0,Move,,00d21h00m,VID289,B2
87.0,187.0,0.7403439023891676,252.0,560.0,Move,,00d21h00m,VID289,B2
649.0,188.0,0.7462904220676627,248.0,786.0,Move,,00d21h00m,VID289,B2
102.0,193.0,0.7762597311538117,247.0,896.0,Move,,00d21h00m,VID289,B2
418.0,198.0,0.8066198018877407,257.0,977.0,Move,,00d21h00m,VID289,B2
106.0,199.0,0.8127382670814085,246.0,341.0,Move,,00d21h00m,VID289,B2
103.0,206.0,0.8559963731034839,275.0,20.0,Move,,00d21h00m,VID289,B2
111.0,209.0,0.8747632373587797,260.0,454.0,Move,,00d21h00m,VID289,B2
104.0,211.0,0.8873496389846363,265.0,400.0,Move,,00d21h00m,VID289,B2
115.0,215.0,0.9127015411759491,266.0,309.0,Move,,00d21h00m,VID289,B2
97.0,217.0,0.9254664828996605,270.0,929.0,Move large,[97.0],00d21h00m,VID289,B2
109.0,222.0,0.9576362022585705,283.0,665.0,Move,,00d21h00m,VID289,B2
117.0,223.0,0.9641139982933393,283.0,714.0,Move,,00d21h00m,VID289,B2
108.0,227.0,0.9901702639627336,284.0,181.0,Move large,[108.0],00d21h00m,VID289,B2
116.0,231.0,1.0164571235458049,290.0,126.0,Move,,00d21h00m,VID289,B2
139.0,235.0,1.042972571687689,283.0,492.0,Move,,00d21h00m,VID289,B2
655.0,236.0,1.0496369206109966,284.0,747.0,Move large,[655.0],00d21h00m,VID289,B2
420.0,239.0,1.0697146544608085,291.0,593.0,Move,,00d21h00m,VID289,B2
120.0,240.0,1.0764353625597651,303.0,783.0,Move,,00d21h00m,VID289,B2
119.0,241.0,1.0831700867593808,293.0,74.0,Move,,00d21h00m,VID289,B2
701.0,244.0,1.1034580657694057,301.0,544.0,Splitting,[137.0],00d21h00m,VID289,B2
129.0,246.0,1.1170529367210877,302.0,945.0,Move,,00d21h00m,VID289,B2
658.0,251.0,1.1512818981808104,309.0,852.0,Move,,00d21h00m,VID289,B2
128.0,257.0,1.192808647607166,316.0,261.0,Move,,00d21h00m,VID289,B2
162.0,269.0,1.2773194167345805,318.0,112.0,Move,,00d21h00m,VID289,B2
133.0,272.0,1.2987466790359647,330.0,353.0,Move,,00d21h00m,VID289,B2
659.0,275.0,1.3202924346161373,320.0,507.0,Move,,00d21h00m,VID289,B2
130.0,278.0,1.341956035356287,332.0,165.0,Move,,00d21h00m,VID289,B2
136.0,280.0,1.3564635900951512,326.0,42.0,Move,,00d21h00m,VID289,B2
135.0,282.0,1.3710230504940508,343.0,919.0,Move,,00d21h00m,VID289,B2
122.0,289.0,1.4223872743117578,346.0,540.0,Coagulation,"[122.0, 424.0]",00d21h00m,VID289,B2
140.0,291.0,1.4371780561896863,338.0,653.0,Move large,[140.0],00d21h00m,VID289,B2
145.0,292.0,1.4445925512360678,334.0,863.0,Move,,00d21h00m,VID289,B2
148.0,300.0,1.5043641525426676,348.0,224.0,Move,,00d21h00m,VID289,B2
152.0,304.0,1.5345515047752323,354.0,630.0,Move,,00d21h00m,VID289,B2
165.0,315.0,1.618590267543821,375.0,23.0,Move large,[165.0],00d21h00m,VID289,B2
150.0,317.0,1.634029855602648,379.0,684.0,Move,,00d21h00m,VID289,B2
433.0,318.0,1.641767952665496,362.0,107.0,Move large,[433.0],00d21h00m,VID289,B2
427.0,321.0,1.6650552259692573,370.0,190.0,Move,,00d21h00m,VID289,B2
158.0,322.0,1.6728419144058901,383.0,364.0,Move,,00d21h00m,VID289,B2
435.0,324.0,1.6884515741473987,377.0,135.0,Move,,00d21h00m,VID289,B2
144.0,326.0,1.704109486506513,381.0,321.0,Move large,[144.0],00d21h00m,VID289,B2
159.0,327.0,1.7119564910383571,385.0,801.0,Move,,00d21h00m,VID289,B2
706.0,330.0,1.7355694774624142,378.0,922.0,Appearance type 3,,00d21h00m,VID289,B2
161.0,331.0,1.7434644030966167,381.0,264.0,Move large,[161.0],00d21h00m,VID289,B2
199.0,333.0,1.759290041062654,402.0,442.0,Coagulation,"[430.0, 199.0]",00d21h00m,VID289,B2
157.0,342.0,1.8310923704923658,399.0,757.0,Coagulation,"[157.0, 176.0]",00d21h00m,VID289,B2
170.0,343.0,1.8391293452148314,385.0,624.0,Move,,00d21h00m,VID289,B2
708.0,344.0,1.8471780441996506,396.0,293.0,Move large,[144.0],00d21h00m,VID289,B2
442.0,348.0,1.8794897428018988,407.0,95.0,Move,,00d21h00m,VID289,B2
180.0,355.0,1.936482709413527,421.0,895.0,Move,,00d21h00m,VID289,B2
709.0,356.0,1.9446707902166074,410.0,41.0,Move large,[165.0],00d21h00m,VID289,B2
189.0,358.0,1.961081460307154,410.0,708.0,Move,,00d21h00m,VID289,B2
665.0,365.0,2.01887946522106,421.0,7.0,Move large,[665.0],00d21h00m,VID289,B2
438.0,372.0,2.0772343890770197,418.0,484.0,Move,,00d21h00m,VID289,B2
186.0,376.0,2.11082807271446,423.0,640.0,Move,,00d21h00m,VID289,B2
426.0,377.0,2.119254525882032,429.0,339.0,Move,,00d21h00m,VID289,B2
191.0,380.0,2.144600924782507,446.0,272.0,Coagulation,"[191.0, 196.0]",00d21h00m,VID289,B2
194.0,381.0,2.15307202173604,431.0,817.0,Move,,00d21h00m,VID289,B2
195.0,385.0,2.1870675064593317,438.0,165.0,Move large,[195.0],00d21h00m,VID289,B2
192.0,386.0,2.1955940794436266,450.0,541.0,Move,,00d21h00m,VID289,B2
201.0,388.0,2.212680366972102,438.0,375.0,Move,,00d21h00m,VID289,B2
185.0,390.0,2.2298107482680116,452.0,744.0,Move,,00d21h00m,VID289,B2
440.0,395.0,2.2728288709514293,448.0,678.0,Move,,00d21h00m,VID289,B2
208.0,408.0,2.3859500015792343,461.0,334.0,Move large,[208.0],00d21h00m,VID289,B2
